Country Code,Year,Inflation,Population,GDP,Export,Import
SLV,2005,-0.04830586828420209,-0.225500553278346,-0.20385668376040936,-0.156393947371337,0.01422290012723796
SLV,2006,-0.05003890421284186,-0.22552430894802974,-0.20284473338823333,-0.11527524853628579,0.21580436010530807
SLV,2007,-0.04860502413500954,-0.22546960311772093,-0.20205822139137491,-0.07122969798118572,0.4556303592912602
SLV,2008,-0.042959654560994286,-0.22532765952896636,-0.20130025160443155,0.01823202605813988,0.662184023711257
SLV,2009,-0.05794083443345909,-0.2251892949625544,-0.20159971939348303,-0.09240297252904918,0.14586201591916653
SLV,2010,-0.05761378756690408,-0.22504372861594993,-0.2009418960750978,-0.0019989448307111113,0.37180727817469805
SLV,2011,-0.04714496685373612,-0.2248842543780424,-0.19951489440040712,0.1134903447192036,0.692618058546347
SLV,2012,-0.05615489389309541,-0.22471042031525704,-0.19865802958711595,0.11788776095220571,0.7534446947606259
SLV,2013,-0.058731461580754235,-0.22452918037324532,-0.19818791482734688,0.13958929635558306,0.859901665985648
SLV,2014,-0.05771448717031027,-0.22435339279113647,-0.19771958784216398,0.11252376980336258,0.8065001887459371
SLV,2015,-0.06267836336673811,-0.22420235221687548,-0.1970629537825252,0.14215175001413455,0.7607559068591557
SLV,2016,-0.059138648674629576,-0.22407753107920622,-0.19647750424314842,0.12945953381216133,0.663880788700546
SLV,2017,-0.05805639116328437,-0.22398471704358705,-0.195865183674448,0.1779824534460524,0.8183733989974411
SLV,2018,-0.05784970720583311,-0.22393898428151413,-0.19505550833729904,0.19873882989709438,1.0033414796368256
SLV,2019,-0.060540092757328016,-0.22392068097173326,-0.19438681068567004,0.19868029301402468,1.031890220949491
SLV,2020,-0.06172468876546338,-0.22383062227307032,-0.19591026668575173,0.07351668758334187,0.7513377224545025
SLV,2021,-0.05155027651957756,-0.22367675346934104,-0.1927063025746587,0.3020152949073508,1.7515774663264099
SRB,2008,-0.027843051794847674,-0.21569910537831366,-0.17313599962166815,0.0007804501678844297,1.5308764400183026
SRB,2009,-0.03922486972135272,-0.2159135187025686,-0.1787827686607688,-0.15369108820330038,0.5426580442804952
SRB,2010,-0.04445822863593599,-0.21612761129977043,-0.18144061052417262,-0.0684620378841786,0.6246252861306473
SRB,2011,-0.03121884096209369,-0.21652791510830716,-0.17544420533423266,0.048256436943670676,0.9977197782917215
SRB,2012,-0.0413097474971573,-0.21678319926407993,-0.18022287117896427,0.015887579215889135,0.8859349113821312
SRB,2013,-0.04034524923806183,-0.21703791485825857,-0.17606259563396803,0.2147408001775653,1.0799262145446489
SRB,2014,-0.05521998867018722,-0.21729133296572237,-0.17710510787567582,0.2285368351862037,1.0858805294439964
SRB,2015,-0.05704914795101028,-0.21755669086666327,-0.1831811401340594,0.14215175001413455,0.7607559068591557
SRB,2016,-0.05776493015298445,-0.21782683780564718,-0.182459745669821,0.23022678641924915,0.9241354413154291
SRB,2017,-0.05244051959742724,-0.21809992231286754,-0.179546964330672,0.35478465976085877,1.2464276493331683
SRB,2018,-0.05554497257810048,-0.21837876532854145,-0.1742499549339307,0.48615188449474533,1.7159629228600193
SRB,2019,-0.055838159074569106,-0.21865115735689714,-0.17341267525680937,0.5098665169801144,1.8171135164252612
SRB,2020,-0.05656362315861233,-0.21898725744080233,-0.1718508411739633,0.5020973917965728,1.7577553272080757
SRB,2021,-0.04991172986927978,-0.2194596009190182,-0.16385570615087552,0.8587773277308056,2.6601534973289302
STP,1997,0.03419765275189525,-0.26826408260760504,-0.2152098916462638,-0.2758087830599956,-1.1297308976574367
STP,1998,0.07309790462112394,-0.26825075056714737,-0.21522515369943782,-0.29667203762625716,-1.1162002518217904
STP,1999,-0.027010255748456353,-0.26823842444335627,-0.21522125416813626,-0.49175542949687373,-0.8003597378996833
STP,2000,-0.028378584239543755,-0.268226936583454,-0.2152221121577742,-0.4357604014710745,-0.9242493530401135
STP,2001,-0.03629571639792382,-0.268209755818359,-0.21522230435243636,-0.4622567347705963,-0.9434740404599639
STP,2002,-0.03389244043686537,-0.26818390084432764,-0.21521513775447465,-0.2997319816992694,-0.9036939417250441
STP,2003,-0.03478385390691326,-0.2681555310786298,-0.21520199007521673,-0.18755721624468563,-0.7596978015001017
STP,2004,-0.025524034205197124,-0.2681271686021833,-0.21519227661801557,-0.2688543649409821,-0.7500609748027812
STP,2005,-0.015275927602175533,-0.2680984926879348,-0.21517527847398202,-0.17149251022868786,-0.6240906622115089
STP,2006,0.00042849733604760886,-0.26806934297235785,-0.21517036252783983,-0.10890274652990317,-0.3065715059410193
STP,2007,-0.01157485665053947,-0.26803973403395487,-0.21516540975889206,-0.17149251022868786,-0.18272099416342089
STP,2008,0.024053568186076464,-0.2680098991287645,-0.21513519306790907,0.09500079469449361,0.34277922244458225
STP,2009,-0.015792078750177137,-0.2679803047688639,-0.21512536271727223,-0.07990282268296481,0.180982766174869
STP,2010,-0.025380460512443095,-0.26795151951584734,-0.21513363845994754,0.11572496082744427,0.31431976418692115
STP,2011,-0.022764004374558246,-0.2679234777664539,-0.2151053187045704,0.1235139093378887,0.6384539026660593
STP,2012,-0.03254272111884277,-0.2678958515043792,-0.21510305184762313,0.20195974650731527,0.602582656935979
STP,2013,-0.039254339778776064,-0.2678688156716523,-0.2150737708986379,0.25203155746587114,0.9147947931247771
STP,2014,-0.04218944933184145,-0.26784243587153406,-0.21505350111375132,0.5531578649692511,1.1797351671451792
STP,2015,-0.046834965768589615,-0.2678167485502805,-0.21507924467930073,0.14215175001413455,0.7607559068591557
STP,2016,-0.04634555351047611,-0.267791979674679,-0.21505416326740948,0.30418969388191824,0.7232462806175863
STP,2017,-0.04565698700577623,-0.2677680636414687,-0.21503105000576908,0.4103596082549686,0.8389717449621773
STP,2018,-0.03988316120242471,-0.2677446141203357,-0.21498307975203265,0.47025663096748965,0.857860195616657
STP,2019,-0.04027638206637367,-0.26772125207021713,-0.21496033711801643,0.27001203412710206,0.8482532567474447
STP,2020,-0.034712530830607255,-0.26769178162758706,-0.21491505713904688,0.3244377816170325,0.7035387296598223
STP,2021,-0.039169685431519115,-0.26765879047662405,-0.2148737261450816,0.8014946328160708,1.1280077937139075
SUR,1980,-0.02334040703213725,-0.26654050271344554,-0.21466339248723187,-0.45240422080587916,-0.8414011293990392
SUR,1981,-0.03743035602315959,-0.2665399049948466,-0.2145903269171879,-0.4674621015815355,-0.7740515433869687
SUR,1982,-0.04145282025512568,-0.26653191597552367,-0.21457011729143108,-0.48440259073557906,-0.8308777565809878
SUR,1983,-0.04904576147245476,-0.26651594522612904,-0.2145946020303288,-0.5074075204342956,-0.8750759223229718
SUR,1984,-0.0509623215391911,-0.2664908191772184,-0.21460975924964643,-0.5115904724892134,-1.007670419442297
SUR,1985,-0.031938335090787986,-0.2664559838457,-0.21460276360996136,-0.5216288107793047,-1.057130271567716
SUR,1986,-0.011205236775633643,-0.2664169280377327,-0.21458877233059123,-0.5193284671397417,-1.027664827739016
SUR,1987,0.08078419230575504,-0.2663835359779533,-0.21451959322703895,-0.5302037691624589,-1.0623919579511514
SUR,1988,-0.04135506787415518,-0.2663447863185367,-0.2143789031400394,-0.49151304926653283,-1.0024087330609943
